pid,Product Name,Brand,Price,Discount,Original Price,Rating,No. of Ratings,No. of Reviews,Category,Subcategory,Availability,Product URL
FANH743FXESX6CP6,Atomberg Renesa Prime Remote|High Air Delivery|LED Speed Indicator|Low Noise|Sleek Design with 3 Year Warranty BLDC Motor with Remote 1200 mm Ceiling Fan  (5 Star | Misty Teal | Pack of 1),Atomberg,"3,399",39,"5,660",4.3,"33,898","2,677",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/atomberg-renesa-prime-remote-high-air-delivery-led-speed-indicator-low-noise-sleek-design-3-year-warranty-bldc-motor-remote-1200-mm-ceiling-fan/p/itm29aec46ccf9a2?pid=FANH743FXESX6CP6&lid=LSTFANH743FXESX6CP6VUDZEW&marketplace=FLIPKART&store=j9e&srno=b_2_73&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=9229e130-3ebe-44fa-9d42-6c8a75e2106b.FANH743FXESX6CP6.SEARCH&ppt=browse&ppn=browse&ssid=z7d2cwuu6o0000001755100150579
IRNHB2KYYZNZPCTK,CADLEC by Cadlec Nexa 1000 W Dry Iron  (Blue),CADLEC,399,76,"1,699",4.2,86,21,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/cadlec-nexa-1000-w-dry-iron/p/itm78623d8d3b2dd?pid=IRNHB2KYYZNZPCTK&lid=LSTIRNHB2KYYZNZPCTK8YKJFD&marketplace=FLIPKART&store=j9e&srno=b_2_74&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=9229e130-3ebe-44fa-9d42-6c8a75e2106b.IRNHB2KYYZNZPCTK.SEARCH&ppt=browse&ppn=browse&ssid=z7d2cwuu6o0000001755100150579
EKTFGQYWFK6DCJPZ,"Prestige Atlas Electric Kettle  (1.5 L, Blue, Silver)",Prestige,549,55,"1,245",4.1,"3,34,577","34,557",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/prestige-atlas-electric-kettle/p/itm60b36e0c729da?pid=EKTFGQYWFK6DCJPZ&lid=LSTEKTFGQYWFK6DCJPZXHVFPP&marketplace=FLIPKART&store=j9e&srno=b_2_76&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=9229e130-3ebe-44fa-9d42-6c8a75e2106b.EKTFGQYWFK6DCJPZ.SEARCH&ppt=browse&ppn=browse&ssid=z7d2cwuu6o0000001755100150579
DSWFTGTEBADWYXKU,"Midea TORRINO,WQP12-5201F Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher",Midea,"18,990",47,"35,990",3.9,"3,045",567,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/midea-torrino-wqp12-5201f-free-standing-13-place-settings-intensive-kadhai-cleaning-no-pre-rinse-required-dishwasher/p/itmad0527c553818?pid=DSWFTGTEBADWYXKU&lid=LSTDSWFTGTEBADWYXKURQKBZY&marketplace=FLIPKART&store=j9e&srno=b_2_79&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=9229e130-3ebe-44fa-9d42-6c8a75e2106b.DSWFTGTEBADWYXKU.SEARCH&ppt=browse&ppn=browse&ssid=z7d2cwuu6o0000001755100150579
MJJGXA9ZZ2GTRXAN,Hoster Heavy Bullet Jar for Mixer Grinder Set of 2 (530ml & 350ml) Mixer Juicer Jar  (880 ml),Hoster,332,65,949,3.8,"1,365",88,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/hoster-heavy-bullet-jar-mixer-grinder-set-2-530ml-350ml-juicer/p/itm9274f7b34473b?pid=MJJGXA9ZZ2GTRXAN&lid=LSTMJJGXA9ZZ2GTRXANGLXD8L&marketplace=FLIPKART&store=j9e&srno=b_2_80&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=9229e130-3ebe-44fa-9d42-6c8a75e2106b.MJJGXA9ZZ2GTRXAN.SEARCH&ppt=browse&ppn=browse&ssid=z7d2cwuu6o0000001755100150579
MJJH6UG6PXJHDMM3,SPHINIX Bullet Jar Set of 2 (530ml & 350 ML) Mixer Juicer Jar  (880 ml),SPHINIX,455,77,"1,999",3.8,171,32,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/sphinix-bullet-jar-set-2-530ml-350-ml-mixer-juicer/p/itm0d147afe4b250?pid=MJJH6UG6PXJHDMM3&lid=LSTMJJH6UG6PXJHDMM3P3AK84&marketplace=FLIPKART&store=j9e&srno=b_3_83&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.MJJH6UG6PXJHDMM3.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
MIXG2HSDMFPYZJYK,Butterfly Plus 750 W Juicer Mixer Grinder  (Rapid plus / Rapid Plus 5J | 5 Jars | Ink Blue),Butterfly,"2,999",53,"6,499",4.3,"2,04,406","17,289",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/butterfly-plus-750-w-juicer-mixer-grinder/p/itm48959c8cb8d76?pid=MIXG2HSDMFPYZJYK&lid=LSTMIXG2HSDMFPYZJYKXSDUQZ&marketplace=FLIPKART&store=j9e&srno=b_3_84&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.MIXG2HSDMFPYZJYK.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
ICTHBZQKVWUFVNYG,"KAPLI 2500 W Radiant Cooktop Touch Panel  (Black, 2500 Watt PC BODY Infrared Cooktop All Utensil use-able))",KAPLI,"1,299",74,"4,999",3.9,423,47,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/kapli-2500-w-radiant-cooktop-touch-panel/p/itmf8430936de3cf?pid=ICTHBZQKVWUFVNYG&lid=LSTICTHBZQKVWUFVNYG6YYN5X&marketplace=FLIPKART&store=j9e&srno=b_3_86&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.ICTHBZQKVWUFVNYG.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
REMFZRMZZAXMTYPF,Mi Remote Redmi remote 4A LCD LED Smart TV Remote Control Compatible for Smart TV MI Remote Controller  (Black),Mi,188,82,"1,099",4,"20,206","1,515",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/mi-remote-redmi-4a-lcd-led-smart-tv-control-compatible-controller/p/itm5109b1929f4a8?pid=REMFZRMZZAXMTYPF&lid=LSTREMFZRMZZAXMTYPFDVJU93&marketplace=FLIPKART&store=j9e&srno=b_3_89&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.REMFZRMZZAXMTYPF.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
REMG4NTHGU7YGDZU,SHIELDGUARD Remote Control No. 85 Sanyo Remote Controller  (Grey),SHIELDGUARD,250,74,999,3.8,192,14,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/shieldguard-remote-control-no-85-sanyo-controller/p/itm250ee2a815ff8?pid=REMG4NTHGU7YGDZU&lid=LSTREMG4NTHGU7YGDZUAYMGUF&marketplace=FLIPKART&store=j9e&srno=b_3_90&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.REMG4NTHGU7YGDZU.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
REMFB6HPAX3ECGJH,LipiWorld AA59-00607A LED/LCD Remote Control Compatible for LED/LCD Samsung Remote Controller  (Black),LipiWorld,238,52,499,4.1,675,66,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/lipiworld-aa59-00607a-led-lcd-remote-control-compatible-samsung-controller/p/itmfb8ajghmtjwsc?pid=REMFB6HPAX3ECGJH&lid=LSTREMFB6HPAX3ECGJH9N8RYM&marketplace=FLIPKART&store=j9e&srno=b_3_93&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.REMFB6HPAX3ECGJH.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
SWME9QYTKUHGWNKC,Kenstar KTG02KGPR0-DBM Grill  (Black),Kenstar,749,49,"1,495",4.2,"91,125","10,366",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/kenstar-ktg02kgpr0-dbm-grill/p/itm1d2f41845d7cf?pid=SWME9QYTKUHGWNKC&lid=LSTSWME9QYTKUHGWNKCZYCYMI&marketplace=FLIPKART&store=j9e&spotlightTagId=default_FkPickId_j9e&srno=b_3_94&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.SWME9QYTKUHGWNKC.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
IMMGCSYFYP9WKFS6,MI STRONG SHOCK PROOF & WATER PROOF CRC 2000 W Shock Proof Immersion Heater Rod  (WATER),MI,355,64,"1,000",4.1,"1,645",276,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/mi-strong-shock-proof-water-crc-2000-w-immersion-heater-rod/p/itmf3b6d4164ad4c?pid=IMMGCSYFYP9WKFS6&lid=LSTIMMGCSYFYP9WKFS64818YW&marketplace=FLIPKART&store=j9e&srno=b_3_96&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.IMMGCSYFYP9WKFS6.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
ECKEFWZ69QAFPQWD,"Pigeon JOY SINGLE POT AUTOMATIC MULTI COOKER WARMER Electric Rice Cooker with Steaming Feature  (1 L, White)",Pigeon,"1,199",35,"1,870",4,"22,158","1,808",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/pigeon-joy-single-pot-automatic-multi-cooker-warmer-electric-rice-steaming-feature/p/itm432113268d328?pid=ECKEFWZ69QAFPQWD&lid=LSTECKEFWZ69QAFPQWDANWGBT&marketplace=FLIPKART&store=j9e&srno=b_3_99&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.ECKEFWZ69QAFPQWD.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
CMKHAEZHTFDVDC3P,WONDERCHEF Swift Brew 6 Cups Coffee Maker  (Black),WONDERCHEF,999,60,"2,500",4.1,118,9,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/wonderchef-swift-brew-6-cups-coffee-maker/p/itm4735977445c60?pid=CMKHAEZHTFDVDC3P&lid=LSTCMKHAEZHTFDVDC3PZDSEZH&marketplace=FLIPKART&store=j9e&srno=b_3_100&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.CMKHAEZHTFDVDC3P.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
WAPHBA97RGPHMG26,Kenstar Black Pureza. 8 L RO + UF + UV + Copper + Alkaline + Mineralizer Water Purifier Needs no service for 2 years  (Black),Kenstar,"6,198",62,"16,500",4.2,"10,972","1,346",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/kenstar-black-pureza-8-l-ro-uf-uv-copper-alkaline-mineralizer-water-purifier-needs-no-service-2-years/p/itm123f0d1974f36?pid=WAPHBA97RGPHMG26&lid=LSTWAPHBA97RGPHMG26W1HS33&marketplace=FLIPKART&store=j9e&srno=b_3_103&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.WAPHBA97RGPHMG26.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
MJJGSRETVDHY7M2Z,"SS Enterprises Bullet Jar for Mixer Grinder Set of 2 (530 ML,350 ML) Mixer Juicer Jar  (880 ml)",SS,341,77,"1,499",3.8,432,56,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/ss-enterprises-bullet-jar-mixer-grinder-set-2-530-ml-350-ml-juicer/p/itm601db62100404?pid=MJJGSRETVDHY7M2Z&lid=LSTMJJGSRETVDHY7M2ZGZNIEP&marketplace=FLIPKART&store=j9e&srno=b_3_104&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.MJJGSRETVDHY7M2Z.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
IRNFC6JJS9MFNCNF,HAVELLS fabio 1250 W Steam Iron  (Blue),HAVELLS,999,54,"2,195",4.1,"28,671","2,272",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/havells-fabio-1250-w-steam-iron/p/itmc5480fbf7ed86?pid=IRNFC6JJS9MFNCNF&lid=LSTIRNFC6JJS9MFNCNFOKIFSH&marketplace=FLIPKART&store=j9e&srno=b_3_106&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.IRNFC6JJS9MFNCNF.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
REMFWR6ZZPZZJVBZ,LipiWorld DAV-TZ145 AV System Remote Control(RM-ADU138) Sony Remote Controller  (Black),LipiWorld,295,40,499,4.4,76,8,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/lipiworld-dav-tz145-av-system-remote-control-rm-adu138-sony-controller/p/itm6aa4cab41e7ba?pid=REMFWR6ZZPZZJVBZ&lid=LSTREMFWR6ZZPZZJVBZHSG2BS&marketplace=FLIPKART&store=j9e&srno=b_3_109&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.REMFWR6ZZPZZJVBZ.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
IRNDRYUYQJTZYU4F,BAJAJ Popular 1000 W Dry Iron  (White),BAJAJ,709,,711,4.2,"44,006","2,698",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bajaj-popular-1000-w-dry-iron/p/itmdd88ac2e6e79a?pid=IRNDRYUYQJTZYU4F&lid=LSTIRNDRYUYQJTZYU4F1PTOEY&marketplace=FLIPKART&store=j9e&srno=b_3_110&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.IRNDRYUYQJTZYU4F.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
EKTGXN6UZTXXDSFJ,"Pigeon 16246 Electric Kettle  (1.5 L, Blue)",Pigeon,499,54,"1,095",4.1,"7,19,343","67,560",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/pigeon-16246-electric-kettle/p/itme72bcd6240dc7?pid=EKTGXN6UZTXXDSFJ&lid=LSTEKTGXN6UZTXXDSFJPYHHE0&marketplace=FLIPKART&store=j9e&srno=b_3_113&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.EKTGXN6UZTXXDSFJ.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
MIXGGWYUV7HPSRFZ,Butterfly Arrow 500 W Juicer Mixer Grinder  (Arrow Pro Blend | 4 Jars | Ink Blue),Butterfly,"1,849",53,"3,999",4.1,"3,31,537","38,013",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/butterfly-arrow-500-w-juicer-mixer-grinder/p/itme019fd30cddcf?pid=MIXGGWYUV7HPSRFZ&lid=LSTMIXGGWYUV7HPSRFZTVUZOS&marketplace=FLIPKART&store=j9e&srno=b_3_114&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.MIXGGWYUV7HPSRFZ.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
IRNGYYSFMBAQXFFG,"HAVELLS by HLLS BLAZE DRY IRON 2KG HEAVY 1250 W Dry Iron  (Black, Multicolor)",HAVELLS,"1,199",42,"2,095",4.3,"94,308","6,903",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/havells-hlls-blaze-dry-iron-2kg-heavy-1250-w/p/itmd0c53ce85e891?pid=IRNGYYSFMBAQXFFG&lid=LSTIRNGYYSFMBAQXFFGD0NCOZ&marketplace=FLIPKART&store=j9e&srno=b_3_116&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.IRNGYYSFMBAQXFFG.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
MIXGY966Y2WZUZXF,Flipkart SmartBuy - 750 W Juicer Mixer Grinder  (Kitchen King | 4 Jars | Blue),Flipkart,"1,399",57,"3,299",4.2,"1,48,379","16,755",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/flipkart-smartbuy-750-w-juicer-mixer-grinder/p/itm3613d9915554a?pid=MIXGY966Y2WZUZXF&lid=LSTMIXGY966Y2WZUZXFJRJ5YP&marketplace=FLIPKART&store=j9e&srno=b_3_119&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.MIXGY966Y2WZUZXF.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
MIXGHMGYGAEHNNDQ,BAJAJ GX 1 500 W Juicer Mixer Grinder  (GX 1 Black (410569) | 3 Jars | Black),BAJAJ,"2,099",49,"4,125",4.2,"1,24,129","6,108",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/bajaj-gx-1-500-w-juicer-mixer-grinder/p/itm8da1e6237cd35?pid=MIXGHMGYGAEHNNDQ&lid=LSTMIXGHMGYGAEHNNDQ3CCLUO&marketplace=FLIPKART&store=j9e&srno=b_3_120&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=46a7cb36-ae8e-4a9a-9f2e-8f7bf8be8696.MIXGHMGYGAEHNNDQ.SEARCH&ppt=browse&ppn=browse&ssid=q27nahhelc0000001755100157846
IRNGDYFHVZJJVXGK,"Orient Electric Panache Plus DIPCP11LP 1100 W Dry Iron  (White, Purple)",Orient,499,52,"1,040",4.2,"1,96,933","18,767",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/orient-electric-panache-plus-dipcp11lp-1100-w-dry-iron/p/itma7dbb6c955a39?pid=IRNGDYFHVZJJVXGK&lid=LSTIRNGDYFHVZJJVXGKBHS8RL&marketplace=FLIPKART&store=j9e&srno=b_4_123&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.IRNGDYFHVZJJVXGK.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
SWMF2FHN7YESMPJK,Flipkart SmartBuy Grill Sandwich Maker,Flipkart,649,54,"1,425",4.1,"35,325","3,519",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/flipkart-smartbuy-grill-sandwich-maker/p/itmf29f5ghwwxh2x?pid=SWMF2FHN7YESMPJK&lid=LSTSWMF2FHN7YESMPJKVFNDFW&marketplace=FLIPKART&store=j9e&srno=b_4_124&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.SWMF2FHN7YESMPJK.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
EKTGZMSSYFPHXADG,"Kenstar Estella 1.6 Electric Kettle  (1.6 L, Steel)",Kenstar,475,68,"1,495",4,"29,510","2,121",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/kenstar-estella-1-6-electric-kettle/p/itm1eacbb61273b1?pid=EKTGZMSSYFPHXADG&lid=LSTEKTGZMSSYFPHXADGVEHPZH&marketplace=FLIPKART&store=j9e&srno=b_4_126&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.EKTGZMSSYFPHXADG.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
FANGR7FGHTYZRWUJ,BAJAJ 252053 with 2 Year Warranty 400 mm Wall Fan  (Fiji Blue & White | Pack of 1),BAJAJ,"1,609",62,"4,290",4.1,"7,556",599,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bajaj-252053-2-year-warranty-400-mm-wall-fan/p/itm337592caf1525?pid=FANGR7FGHTYZRWUJ&lid=LSTFANGR7FGHTYZRWUJVVYACG&marketplace=FLIPKART&store=j9e&srno=b_4_129&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.FANGR7FGHTYZRWUJ.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
FANGTRY6XJUWHEAV,BAJAJ Crest Deco Turbo 1200mm Choko Brown Ceiling Fan with 24 Months Warranty Energy Saving 1200 mm Ceiling Fan  (1 Star | Brown | Pack of 1),BAJAJ,"1,483",57,"3,450",4,"2,631",169,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bajaj-crest-deco-turbo-1200mm-choko-brown-ceiling-fan-24-months-warranty-energy-saving-1200-mm/p/itme791092d40a3f?pid=FANGTRY6XJUWHEAV&lid=LSTFANGTRY6XJUWHEAV1LTPVC&marketplace=FLIPKART&store=j9e&srno=b_4_130&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.FANGTRY6XJUWHEAV.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
MIXGHMGYQNKQJY9U,BAJAJ GX 1 500 W Juicer Mixer Grinder  (GX1 Blue | 3 Jars | Blue),BAJAJ,"1,899",53,"4,125",4.2,"1,24,129","6,108",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/bajaj-gx-1-500-w-juicer-mixer-grinder/p/itm2f21e73c25f76?pid=MIXGHMGYQNKQJY9U&lid=LSTMIXGHMGYQNKQJY9UOA74NN&marketplace=FLIPKART&store=j9e&srno=b_4_133&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.MIXGHMGYQNKQJY9U.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
MIXF6KF7BMRKEBVS,"Flipkart SmartBuy PowerChef Premium 500 W Mixer Grinder  (FKSBMG50AIDHNBW / FKSBMG500AIDHNBW | 3 Jars | with 1 year extended warranty | White, Navy Blue)",Flipkart,"1,099",60,"2,799",4.2,"1,48,379","16,755",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/flipkart-smartbuy-powerchef-premium-500-w-mixer-grinder/p/itmc5d2092431af4?pid=MIXF6KF7BMRKEBVS&lid=LSTMIXF6KF7BMRKEBVSTQRMT6&marketplace=FLIPKART&store=j9e&srno=b_4_134&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.MIXF6KF7BMRKEBVS.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
VSTDAH3Q6HFCHNGB,V-Guard VG 400 for 1.5 Ton A.C (170V To 270V) Voltage Stabilizer  (Grey),V-Guard,"1,872",35,"2,900",4.2,"53,214","4,969",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/v-guard-vg-400-1-5-ton-a-c-170v-270v-voltage-stabilizer/p/itmfybf88h6mepzn?pid=VSTDAH3Q6HFCHNGB&lid=LSTVSTDAH3Q6HFCHNGBXGN577&marketplace=FLIPKART&store=j9e&srno=b_4_136&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.VSTDAH3Q6HFCHNGB.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
FANGZHZAZKKVXRNE,RR CENTAUR with 2 Year Warranty 400 mm Pedestal Fan  (Blue | Pack of 1),RR,"1,699",49,"3,340",3.8,"12,682","1,086",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/rr-centaur-2-year-warranty-400-mm-pedestal-fan/p/itm32060c0b33a2e?pid=FANGZHZAZKKVXRNE&lid=LSTFANGZHZAZKKVXRNEEEBSM5&marketplace=FLIPKART&store=j9e&srno=b_4_139&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.FANGZHZAZKKVXRNE.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
EDFFJN56J47F9W8E,MAZORIA DEEP FRYER 6 LITRE COMMERCIAL 6 L Electric Deep Fryer,MAZORIA,"2,898",57,"6,900",3.9,323,28,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/mazoria-deep-fryer-6-litre-commercial-l-electric/p/itm7d02ca8fcafbe?pid=EDFFJN56J47F9W8E&lid=LSTEDFFJN56J47F9W8EHVZUGE&marketplace=FLIPKART&store=j9e&srno=b_4_140&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.EDFFJN56J47F9W8E.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
MIXF5J9QZZM5QZYN,SUJATA POWERMATIC 900 W Juicer Mixer Grinder  (POWERMATIC PLUS | 3 Jars | White),SUJATA,"6,053",36,"9,504",4.5,"25,132","2,550",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/sujata-powermatic-900-w-juicer-mixer-grinder/p/itm846d6299c40c2?pid=MIXF5J9QZZM5QZYN&lid=LSTMIXF5J9QZZM5QZYNCU4WLX&marketplace=FLIPKART&store=j9e&srno=b_4_143&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.MIXF5J9QZZM5QZYN.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
WAPGHHYWDFYNSDGS,Kinsco Aqua Punch 15 L RO + UV + UF + Copper + TDS Control Water Purifier with Prefilter  (Black),Kinsco,"4,184",79,"20,000",4.1,"30,318","4,670",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/kinsco-aqua-punch-15-l-ro-uv-uf-copper-tds-control-water-purifier-prefilter/p/itma3ac01213fbef?pid=WAPGHHYWDFYNSDGS&lid=LSTWAPGHHYWDFYNSDGSKGV9MQ&marketplace=FLIPKART&store=j9e&srno=b_4_144&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=a0a08cce-4d61-4595-a2a4-2cb1fbdd155d.WAPGHHYWDFYNSDGS.SEARCH&ppt=browse&ppn=browse&ssid=j3f891jq9c0000001755100165826
